event_id,account_id,event_type,event_source,timestamp_utc,timezone,amount,currency,transaction_type,channel,timestamp_local,user_type,user_segment,user_risk_class,registered_country,registered_region,account_creation_date,account_age_days,sensitive_data_change_last_7d,registered_devices_count,active_devices_last_30d,hour_of_day,day_of_week,is_weekend,is_local_holiday,seconds_since_last_login,seconds_since_last_transaction,transactions_last_1h,transactions_last_24h,transactions_last_7d,transactions_last_30d,amount_sum_last_24h,amount_sum_last_7d,amount_sum_last_30d,amount_mean_last_30d,amount_std_last_30d,logins_last_24h,login_failures_last_24h,password_resets_last_30d,transaction_description,beneficiary_bank_code,merchant_category_code,is_round_amount,is_international,amount_increase_vs_30d_mean,ip_address,ip_country,ip_region,ip_city,ip_asn,ip_isp,is_vpn,is_datacenter_ip,geolocation_lat,geolocation_lon,ip_blacklisted,is_proxy,is_tor,connection_type,is_location_anomaly,distance_from_registered_location_km,device_id,device_type,os_family,os_version,browser_family,browser_version,app_version,is_emulator,is_rooted_or_jailbroken,is_new_device_for_user,devices_last_30d,is_device_compromised,tls_version,cipher_strength_bits,waf_present,waf_vendor,ids_present,ips_present,antimalware_present,antimalware_vendor,mfa_enabled,mfa_method,device_binding_enabled,risk_engine_version,security_score_tech,previous_fraud_count,previous_chargeback_count,account_takeover_flag,velocity_alert_flag,blacklist_hit,whitelist_hit,money_mule_score,device_fingerprint_match_count,ip_reputation_score,fraud_probability,is_fraud,fraud_type,message_text,message_length,message_language,contains_url,contains_phone,num_special_chars,llm_risk_score,llm_risk_reasoning,llm_phishing_detected,llm_sentiment_score,llm_urgency_score
E0000003696,A0000036,transaction,web_app,2025-01-01 06:10:27,America/Sao_Paulo,7755.629,BRL,internal_transfer,web,2025-01-01 03:10:27-03:00,business,corporate,medium,DE,Nevada,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,INTERNAL_TRANSFER payment,874,,0,0,0.0,192.168.0.112,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,12363.945,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,Cloudflare,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,0,0,0,0,0,0,0.0,1,0.37349397,0.047588084,0,,Transaction of $7755.63,23,en,False,False,2,0.0,,0,0.0,0.0
E0000003584,A0000036,device_registration,mobile_app,2025-01-01 06:16:05,America/Sao_Paulo,,,,mobile_ios,2025-01-01 03:16:05-03:00,business,corporate,medium,DE,Nevada,2025-01-01,0,0,0,0,6,2,0,0,,338.0,1,1,1,1,7755.629,7755.629,7755.629,7755.629,0.0,0,0,0,,,,0,0,,192.168.0.230,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,12064.095,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,1,0,,1,push,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.40591648,0.041639574,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000003053,A0000031,login,web_app,2025-01-01 06:26:13,Africa/Lagos,,,,web,2025-01-01 07:26:13+01:00,individual,retail,high,RU,Michigan,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.72,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,13155.652,,unknown,unknown,,,,,0,0,1,0,0,TLS1_2,128,1,Cloudflare,1,1,0,,1,totp,0,1.0.0,0.6666667,2,0,0,0,0,0,0.0,1,0.80489296,0.17845532,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000005501,A0000049,transaction,mobile_app,2025-01-01 06:33:59,Europe/Berlin,1.0,BRL,internal_transfer,web,2025-01-01 07:33:59+01:00,business,corporate,medium,DE,Colorado,2025-01-01,0,0,0,0,6,2,0,0,,1456.0,1,3,3,3,18717.023,18717.023,18717.023,6239.008,3902.6997,0,0,0,INTERNAL_TRANSFER payment,253,,0,0,0.0001602819,192.168.0.48,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8186.741,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,1,1,0,,0,,0,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.63599914,0.047588084,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000000442,A0000004,transaction,mobile_app,2025-01-01 06:34:35,Europe/Moscow,1.0,BRL,pix,api_partner,2025-01-01 09:34:35+03:00,individual,retail,high,NG,Kentucky,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,PIX payment,405,,0,0,0.0,192.168.0.64,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,9711.089,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,AWS_WAF,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,1,1,0,0,0,0,0.0,1,0.5391487,0.4,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000004579,A0000044,transaction,mobile_app,2025-01-01 06:37:40,Africa/Lagos,1.0,BRL,card,mobile_ios,2025-01-01 07:37:40+01:00,individual,retail,high,NG,North Dakota,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,CARD payment,196,4121,0,0,0.0,192.168.0.69,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,5629.3853,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,0,1,GenericAV,1,totp,0,1.0.0,0.33333334,1,1,0,0,0,1,0.0,1,0.4678438,0.12491872,1,synthetic_identity,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000000207,A0000002,password_change,web_app,2025-01-01 06:43:23,America/Sao_Paulo,,,,web,2025-01-01 03:43:23-03:00,individual,retail,high,UA,Nebraska,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.89,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,6248.1743,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,0,1,1,GenericAV,1,push,0,1.0.0,0.5,5,1,0,0,0,0,0.0,1,0.38093317,0.17845532,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000002706,A0000026,email_change,web_app,2025-01-01 06:46:45,America/Sao_Paulo,,,,web,2025-01-01 03:46:45-03:00,individual,retail,high,BR,Maryland,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.62,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,8645.946,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,F5,0,1,1,GenericAV,1,sms,0,1.0.0,0.6666667,5,2,0,0,0,1,0.0,1,0.43089068,0.17845532,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000003070,A0000031,mfa_setup,web_app,2025-01-01 06:49:14,Africa/Lagos,,,,web,2025-01-01 07:49:14+01:00,individual,retail,high,RU,Michigan,2025-01-01,0,0,0,0,6,2,0,0,1381.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,,,,0,0,,192.168.0.222,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,6967.458,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,5,1,0,0,0,0,0.0,1,0.7868116,0.17845532,1,account_takeover,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000001167,A0000013,login,web_app,2025-01-01 06:56:31,America/Brasilia,,,,web,2025-01-01 06:56:31+00:00,individual,retail,medium,BR,North Carolina,2025-01-01,0,0,0,0,6,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.172,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,12435.691,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,0,,1,0,1,GenericAV,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.6804251,0.059485104,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000002138,A0000023,transaction,mobile_app,2025-01-01 06:59:14,America/Sao_Paulo,5197.1772,BRL,card,mobile_android,2025-01-01 03:59:14-03:00,business,corporate,medium,BR,Virginia,2025-01-01,0,0,0,0,6,2,0,0,13127.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,CARD payment,864,5411,0,0,0.0,192.168.0.12,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,11752.675,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,0,,1,totp,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.34725818,0.047588084,0,,Transaction of $5197.18,23,en,False,False,2,0.0,,0,0.0,0.0
E0000000995,A0000012,transaction,call_center,2025-01-01 07:01:18,America/Sao_Paulo,1300.6285,BRL,pix,web,2025-01-01 04:01:18-03:00,individual,retail,high,BR,Indiana,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,PIX payment,959,,0,0,0.0,192.168.0.234,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,unknown,1,5367.558,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.6720746,0.21414638,0,,Transaction of $1300.63,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001155,A0000013,device_registration,mobile_app,2025-01-01 07:02:21,America/Brasilia,,,,mobile_android,2025-01-01 07:02:21+00:00,individual,retail,medium,BR,North Carolina,2025-01-01,0,0,0,0,7,2,0,0,350.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,,,,0,0,,192.168.0.243,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,9905.433,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,0,1,GenericAV,1,totp,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.8214326,0.047588084,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000003496,A0000036,transaction,web_app,2025-01-01 07:08:26,America/Sao_Paulo,7046.3916,BRL,bill_payment,mobile_android,2025-01-01 04:08:26-03:00,business,corporate,medium,DE,Nevada,2025-01-01,0,0,0,0,7,2,0,0,,3479.0,1,1,1,1,7755.629,7755.629,7755.629,7755.629,0.0,0,0,0,BILL_PAYMENT payment,191,,0,0,0.90855193,192.168.0.250,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,14088.587,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Cloudflare,0,0,1,GenericAV,1,sms,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.46242547,0.023794042,0,,Transaction of $7046.39,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002050,A0000022,transaction,mobile_app,2025-01-01 07:11:09,America/Brasilia,427.11252,BRL,internal_transfer,web,2025-01-01 07:11:09+00:00,individual,retail,medium,BR,Ohio,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,INTERNAL_TRANSFER payment,256,,0,0,0.0,192.168.0.223,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7243.5625,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,Akamai,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.53244835,0.047588084,0,,Transaction of $427.11,22,en,False,False,2,0.0,,0,0.0,0.0
E0000000809,A0000009,transaction,mobile_app,2025-01-01 07:11:41,America/Sao_Paulo,473.12485,BRL,card,call_center,2025-01-01 04:11:41-03:00,individual,retail,high,BR,New Mexico,2025-01-06,0,0,0,0,7,2,0,0,5359.0,5935.0,0,2,2,2,1051.0593,1051.0593,1051.0593,525.52966,524.52966,1,0,0,CARD payment,360,5812,0,0,0.90028185,192.168.0.69,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,11343.345,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,0,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,2,1,0,0,0,0,0.0,1,0.86222315,0.26768297,1,phishing_induced,Transaction of $473.12,22,en,False,False,2,0.0,,0,0.0,0.0
E0000001476,A0000017,login,mobile_app,2025-01-01 07:12:39,Europe/Berlin,,,,mobile_android,2025-01-01 08:12:39+01:00,business,corporate,medium,BR,Wisconsin,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.96,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,10765.823,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,Imperva,1,0,1,GenericAV,1,totp,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.34767023,0.047588084,1,synthetic_identity,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000004120,A0000040,transaction,mobile_app,2025-01-01 07:13:12,Africa/Lagos,2648.3887,BRL,wire,atm,2025-01-01 08:13:12+01:00,individual,retail,high,UA,Indiana,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,WIRE payment,813,,0,0,0.0,192.168.0.48,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,5126.764,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,1,none,1,0,1,GenericAV,1,totp,0,1.0.0,0.6666667,2,1,0,0,0,0,0.0,1,0.51077,0.11599596,0,,Transaction of $2648.39,23,en,False,False,2,0.0,,0,0.0,0.0
E0000004353,A0000043,transaction,web_app,2025-01-01 07:18:19,Africa/Lagos,1575.0685,BRL,wire,api_partner,2025-01-01 08:18:19+01:00,individual,retail,high,BR,New Hampshire,2025-01-01,0,0,0,0,7,2,0,0,,5546.0,0,1,1,1,2658.3672,2658.3672,2658.3672,2658.3672,0.0,0,0,0,WIRE payment,566,,0,0,0.5924947,192.168.0.227,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,5945.1235,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,none,1,1,1,GenericAV,1,push,1,1.0.0,1.0,2,2,0,0,0,1,0.0,1,0.30424142,0.4,0,,Transaction of $1575.07,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001984,A0000021,transaction,call_center,2025-01-01 07:22:35,Africa/Lagos,1573.554,BRL,pix,mobile_ios,2025-01-01 08:22:35+01:00,individual,retail,high,BR,Kentucky,2025-01-01,0,0,0,0,7,2,0,0,14706.0,9328.0,0,2,2,2,3888.014,3888.014,3888.014,1944.007,313.74954,2,0,0,PIX payment,905,,0,0,0.8094384,192.168.0.79,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,12668.588,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,0,1,GenericAV,0,,1,1.0.0,0.6666667,1,1,0,0,0,0,0.0,1,0.4774647,0.14990246,0,,Transaction of $1573.55,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002298,A0000023,transaction,mobile_app,2025-01-01 07:22:43,America/Sao_Paulo,2058.3518,BRL,internal_transfer,web,2025-01-01 04:22:43-03:00,business,corporate,medium,BR,Virginia,2025-01-01,0,0,0,0,7,2,0,0,14536.0,1409.0,1,1,1,1,5197.1772,5197.1772,5197.1772,5197.1772,0.0,1,0,0,INTERNAL_TRANSFER payment,757,,0,0,0.39605188,192.168.0.35,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,6185.45,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,1,totp,0,1.0.0,0.8333333,0,0,0,0,0,1,0.0,1,0.5773131,0.047588084,0,,Transaction of $2058.35,23,en,False,False,2,0.0,,0,0.0,0.0
E0000005329,A0000048,transaction,web_app,2025-01-01 07:23:20,America/Sao_Paulo,845.9084,BRL,internal_transfer,mobile_android,2025-01-01 04:23:20-03:00,individual,retail,medium,BR,Alabama,2025-01-01,0,0,0,0,7,2,0,0,,11773.0,0,1,1,1,458.36642,458.36642,458.36642,458.36642,0.0,0,0,0,INTERNAL_TRANSFER payment,332,,0,0,1.8454852,192.168.0.127,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,13863.629,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,1,1,GenericAV,0,,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.38361186,0.038070466,0,,Transaction of $845.91,22,en,False,False,2,0.0,,0,0.0,0.0
E0000004140,A0000040,transaction,call_center,2025-01-01 07:23:24,Africa/Lagos,1.0,BRL,card,mobile_android,2025-01-01 08:23:24+01:00,individual,retail,high,UA,Indiana,2025-01-01,0,0,0,0,7,2,0,0,,612.0,1,1,1,1,2648.3887,2648.3887,2648.3887,2648.3887,0.0,0,0,0,CARD payment,575,4121,0,0,0.00037758806,192.168.0.23,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,7202.0327,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,1,1,GenericAV,0,,0,1.0.0,0.5,2,1,0,0,0,0,0.0,1,0.65346664,0.14276426,1,card_testing,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000005261,A0000048,transaction,mobile_app,2025-01-01 07:26:50,America/Sao_Paulo,847.205,BRL,pix,mobile_android,2025-01-01 04:26:50-03:00,individual,retail,medium,BR,Alabama,2025-01-01,0,0,0,0,7,2,0,0,,210.0,1,2,2,2,1304.2748,1304.2748,1304.2748,652.1374,193.771,0,0,0,PIX payment,344,,0,0,1.2991204,192.168.0.58,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,10412.9795,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,1,1,GenericAV,1,sms,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.7253124,0.0571057,0,,Transaction of $847.21,22,en,False,False,2,0.0,,0,0.0,0.0
E0000005078,A0000046,phone_change,web_app,2025-01-01 07:27:04,Europe/Berlin,,,,web,2025-01-01 08:27:04+01:00,business,corporate,medium,DE,Arkansas,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.97,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,10277.679,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,0,,0,1,1,GenericAV,1,push,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.8087237,0.059485104,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000002174,A0000023,transaction,api_partner,2025-01-01 07:27:06,America/Sao_Paulo,1166.0968,BRL,wire,web,2025-01-01 04:27:06-03:00,business,corporate,medium,BR,Virginia,2025-01-01,0,0,0,0,7,2,0,0,14799.0,263.0,2,2,2,2,7255.529,7255.529,7255.529,3627.7644,1569.4126,1,0,0,WIRE payment,731,,0,0,0.32143676,192.168.0.198,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,1,0,cellular_4g,1,11922.395,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,0,0,0,0,0,0,0.0,1,0.3041027,0.077330634,0,,Transaction of $1166.10,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001602,A0000019,transaction,web_app,2025-01-01 07:29:01,America/Fortaleza,560.3821,BRL,internal_transfer,mobile_android,2025-01-01 04:29:01-03:00,individual,retail,medium,BR,South Carolina,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,INTERNAL_TRANSFER payment,435,,0,0,0.0,192.168.0.204,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,13260.113,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,0,,1,1,0,,0,,0,1.0.0,0.33333334,0,0,0,0,0,0,0.0,1,0.57671577,0.038070466,0,,Transaction of $560.38,22,en,False,False,2,0.0,,0,0.0,0.0
E0000001351,A0000016,transaction,web_app,2025-01-01 07:29:12,America/Brasilia,273.27972,BRL,bill_payment,web,2025-01-01 07:29:12+00:00,individual,retail,medium,BR,Florida,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,BILL_PAYMENT payment,522,,0,0,0.0,192.168.0.65,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,8342.746,,unknown,unknown,,,,,0,0,1,0,0,TLS1_3,256,0,,0,0,0,,1,sms,1,1.0.0,0.33333334,0,0,0,0,0,0,0.0,1,0.35264468,0.029742552,0,,Transaction of $273.28,22,en,False,False,2,0.0,,0,0.0,0.0
E0000002789,A0000028,transaction,web_app,2025-01-01 07:32:50,America/Sao_Paulo,6118.7144,BRL,internal_transfer,web,2025-01-01 04:32:50-03:00,business,corporate,medium,BR,Washington,2025-01-01,0,0,0,0,7,2,0,0,,25520.0,0,1,1,1,4487.045,4487.045,4487.045,4487.045,0.0,0,0,0,INTERNAL_TRANSFER payment,329,,0,0,1.3636401,192.168.0.116,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,6755.7686,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,1,push,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.8519508,0.047588084,0,,Transaction of $6118.71,23,en,False,False,2,0.0,,0,0.0,0.0
E0000003236,A0000033,transaction,call_center,2025-01-01 07:33:13,America/Sao_Paulo,1.0,BRL,pix,mobile_android,2025-01-01 04:33:13-03:00,individual,retail,high,BR,Oklahoma,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,PIX payment,997,,0,0,0.0,192.168.0.15,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,8100.9517,,unknown,unknown,,,,,0,0,1,0,0,TLS1_2,128,0,,1,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,2,1,0,0,0,0,0.0,1,0.7458011,0.1713171,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000002227,A0000023,transaction,web_app,2025-01-01 07:34:29,America/Sao_Paulo,8634.326,BRL,pix,web,2025-01-01 04:34:29-03:00,business,corporate,medium,BR,Virginia,2025-01-01,0,0,0,0,7,2,0,0,15242.0,443.0,3,3,3,3,8421.626,8421.626,8421.626,2807.2085,1728.7744,1,0,0,PIX payment,164,,0,0,3.0757694,192.168.0.248,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7387.744,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,1,0,0,,1,totp,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.7026568,0.07138213,0,,Transaction of $8634.33,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002820,A0000028,transaction,web_app,2025-01-01 07:35:34,America/Sao_Paulo,6683.178,BRL,wire,api_partner,2025-01-01 04:35:34-03:00,business,corporate,medium,BR,Washington,2025-01-01,0,0,0,0,7,2,0,0,,164.0,1,2,2,2,10605.76,10605.76,10605.76,5302.88,815.8346,0,0,0,WIRE payment,158,,0,0,1.2602923,192.168.0.148,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,9443.659,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Cloudflare,1,1,1,GenericAV,0,,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.825772,0.15466127,0,,Transaction of $6683.18,23,en,False,False,2,0.0,,0,0.0,0.0
E0000005512,A0000049,login,web_app,2025-01-01 07:38:04,Europe/Berlin,,,,web,2025-01-01 08:38:04+01:00,business,corporate,medium,DE,Colorado,2025-01-01,0,0,0,0,7,2,0,0,,3845.0,0,4,4,4,18718.023,18718.023,18718.023,4679.506,4326.5967,0,0,0,,,,0,0,,192.168.0.18,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7267.4033,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,1,0,,1,sms,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.41779208,0.059485104,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000594,A0000006,email_change,web_app,2025-01-01 07:39:39,Europe/Berlin,,,,web,2025-01-01 08:39:39+01:00,business,corporate,medium,BR,New York,2025-01-01,0,0,0,0,7,2,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,0,0,,192.168.0.136,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,11755.337,,unknown,unknown,,,,,0,0,1,0,0,TLS1_2,128,1,F5,1,1,1,GenericAV,1,totp,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.5158717,0.059485104,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000001935,A0000021,transaction,mobile_app,2025-01-01 07:40:49,Africa/Lagos,1348.7365,BRL,pix,api_partner,2025-01-01 08:40:49+01:00,individual,retail,high,BR,Kentucky,2025-01-01,0,0,0,0,7,2,0,0,15800.0,1094.0,1,3,3,3,5461.568,5461.568,5461.568,1820.5226,310.03647,2,0,0,PIX payment,531,,0,0,0.7408513,192.168.0.212,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,12457.838,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,4,1,0,0,0,0,0.0,1,0.49089298,0.4,1,money_mule,Transaction of $1348.74,23,en,False,False,2,0.0,,0,0.0,0.0
