scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.102854013442993,True,33.56,0.65,2025-10-21T07:51:05.954072,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.141703367233276,True,47.22,0.81,2025-10-21T07:51:14.352804,0.3,0.9,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12357234954834,True,49.29,0.65,2025-10-21T07:51:22.702595,0.52,0.73,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153225660324097,True,28.15,0.66,2025-10-21T07:51:31.119117,0.55,0.7,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['AES_192', 'AES_256_GCM']",[],6.1257548332214355,True,23.18,0.47,2025-10-21T07:51:39.488360,0.62,0.58,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.138861417770386,False,66.3,0.53,2025-10-21T07:51:47.867084,0.92,0.2,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.171965599060059,True,37.28,0.67,2025-10-21T07:51:56.287419,0.58,0.68,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.160752773284912,True,43.0,0.82,2025-10-21T07:52:04.708455,0.35,0.88,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153418779373169,True,27.29,0.65,2025-10-21T07:52:13.103229,0.48,0.76,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.167909145355225,False,58.64,0.65,2025-10-21T07:52:21.506846,0.52,0.72,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1608641147613525,True,68.71,0.83,2025-10-21T07:52:29.901031,0.4,0.85,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.09711217880249,False,79.56,0.53,2025-10-21T07:52:38.256410,0.88,0.3,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131239652633667,True,41.79,0.65,2025-10-21T07:52:46.632238,0.5,0.75,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130256652832031,False,100.19,0.65,2025-10-21T07:52:55.017564,0.5,0.75,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131953477859497,False,138.9,0.82,2025-10-21T07:53:03.392498,0.35,0.85,15.0
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.164240121841431,True,50.83,0.84,2025-10-21T07:53:11.802778,0.45,0.8,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.1197121143341064,True,19.73,0.46,2025-10-21T07:53:20.167183,0.55,0.7,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.140160799026489,True,27.27,0.48,2025-10-21T07:53:28.554166,0.65,0.55,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154432773590088,True,43.77,0.67,2025-10-21T07:53:36.958275,0.6,0.6,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1322150230407715,True,25.77,0.65,2025-10-21T07:53:46.327085,0.52,0.73,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.146579742431641,True,34.01,0.46,2025-10-21T07:53:54.734527,0.55,0.7,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151733160018921,False,71.59,0.66,2025-10-21T07:54:03.141780,0.55,0.7,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1036460399627686,True,60.16,0.81,2025-10-21T07:54:11.489227,0.3,0.9,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.126445055007935,True,17.73,0.53,2025-10-21T07:54:19.855509,0.88,0.3,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1451592445373535,True,31.58,0.65,2025-10-21T07:54:28.257920,0.5,0.75,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131953954696655,True,57.44,0.82,2025-10-21T07:54:36.651220,0.35,0.88,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146035432815552,False,148.83,0.67,2025-10-21T07:54:45.034606,0.58,0.68,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.148290157318115,True,65.07,0.82,2025-10-21T07:54:53.427935,0.35,0.85,15.0
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1536619663238525,True,26.71,0.65,2025-10-21T07:55:01.828004,0.48,0.76,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154147386550903,True,132.83,0.66,2025-10-21T07:55:10.237959,0.55,0.65,280.0
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154243230819702,True,27.63,0.67,2025-10-21T07:55:18.627364,0.62,0.58,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.165081977844238,True,28.07,0.67,2025-10-21T07:55:27.060671,0.6,0.6,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13883900642395,True,42.11,0.65,2025-10-21T07:55:35.455961,0.5,0.75,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124035120010376,False,94.07,0.65,2025-10-21T07:55:43.832250,0.48,0.78,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.156173229217529,True,63.73,0.83,2025-10-21T07:55:52.223272,0.4,0.85,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.1261608600616455,False,46.54,0.53,2025-10-21T07:56:00.608914,0.92,0.2,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.116919755935669,False,69.16,0.48,2025-10-21T07:56:08.976448,0.65,0.55,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133142709732056,True,78.61,0.84,2025-10-21T07:56:17.357232,0.45,0.8,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.142637252807617,True,45.96,0.65,2025-10-21T07:56:25.743279,0.52,0.72,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14385724067688,True,50.11,0.84,2025-10-21T07:56:40.231865,0.45,0.8,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.092973947525024,True,44.03,0.67,2025-10-21T07:56:48.574231,0.62,0.58,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1085124015808105,True,36.44,0.65,2025-10-21T07:56:56.915847,0.52,0.73,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.147744178771973,True,57.96,0.82,2025-10-21T07:57:05.314138,0.35,0.88,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140097379684448,True,110.24,0.66,2025-10-21T07:57:13.702171,0.55,0.65,280.0
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.114513158798218,False,91.0,0.82,2025-10-21T07:57:22.075060,0.35,0.85,15.0
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1527323722839355,True,33.19,0.65,2025-10-21T07:57:30.472451,0.48,0.78,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142231464385986,True,53.78,0.83,2025-10-21T07:57:38.856479,0.4,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1302549839019775,False,133.69,0.65,2025-10-21T07:57:47.234794,0.5,0.75,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135088682174683,True,35.31,0.67,2025-10-21T07:57:55.627888,0.58,0.68,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128387212753296,True,49.07,0.65,2025-10-21T07:58:04.015954,0.48,0.76,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1596338748931885,True,43.16,0.81,2025-10-21T07:58:12.424115,0.3,0.9,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.12265682220459,True,17.31,0.48,2025-10-21T07:58:20.784343,0.65,0.55,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.144291877746582,True,31.3,0.53,2025-10-21T07:58:29.166713,0.88,0.3,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.139252185821533,True,25.96,0.46,2025-10-21T07:58:37.562010,0.55,0.7,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.105915069580078,True,43.97,0.66,2025-10-21T07:58:45.913552,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0925774574279785,True,49.29,0.67,2025-10-21T07:58:54.258867,0.6,0.6,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1081225872039795,True,32.75,0.65,2025-10-21T07:59:02.588724,0.52,0.72,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.10350775718689,True,27.64,0.65,2025-10-21T07:59:10.935142,0.5,0.75,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.105502605438232,False,90.79,0.53,2025-10-21T07:59:19.262672,0.92,0.2,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150533437728882,True,35.26,0.65,2025-10-21T07:59:28.652134,0.5,0.75,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137915849685669,True,52.96,0.83,2025-10-21T07:59:37.021299,0.4,0.85,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155583143234253,False,122.51,0.65,2025-10-21T07:59:45.409325,0.48,0.78,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134310245513916,False,94.3,0.65,2025-10-21T07:59:53.770382,0.48,0.76,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.121358394622803,True,73.36,0.81,2025-10-21T08:00:02.150049,0.3,0.9,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.161043882369995,True,39.12,0.65,2025-10-21T08:00:10.549912,0.5,0.75,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132636785507202,False,227.59,0.82,2025-10-21T08:00:18.939923,0.35,0.85,15.0
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.136977195739746,True,31.32,0.53,2025-10-21T08:00:27.323717,0.92,0.2,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1389710903167725,True,31.61,0.67,2025-10-21T08:00:35.715304,0.62,0.58,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129685163497925,True,44.08,0.67,2025-10-21T08:00:44.100365,0.6,0.6,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1331610679626465,True,43.27,0.66,2025-10-21T08:00:52.485730,0.55,0.7,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139723777770996,True,72.09,0.82,2025-10-21T08:01:00.868131,0.35,0.88,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.1379029750823975,True,19.68,0.46,2025-10-21T08:01:09.258813,0.55,0.7,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.152528762817383,True,30.85,0.53,2025-10-21T08:01:17.652195,0.88,0.3,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.114295244216919,True,31.29,0.65,2025-10-21T08:01:26.001088,0.52,0.73,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.046563148498535,False,66.56,0.65,2025-10-21T08:01:34.289814,0.52,0.72,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.102184534072876,True,40.8,0.84,2025-10-21T08:01:42.640849,0.45,0.8,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.116957902908325,True,33.97,0.48,2025-10-21T08:01:51.003985,0.65,0.55,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.07907247543335,True,119.1,0.66,2025-10-21T08:01:59.317429,0.55,0.65,280.0
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['RSA_4096', 'AES_256_GCM']",[],6.135173797607422,True,38.05,0.57,2025-10-21T08:02:07.703347,0.58,0.68,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144830942153931,True,27.73,0.65,2025-10-21T08:02:17.098055,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1396403312683105,True,17.79,0.48,2025-10-21T08:02:25.493727,0.65,0.55,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128145694732666,True,123.47,0.66,2025-10-21T08:02:33.862347,0.55,0.65,280.0
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1561808586120605,True,42.3,0.67,2025-10-21T08:02:42.270784,0.62,0.58,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137261629104614,False,101.29,0.65,2025-10-21T08:02:50.666526,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126558780670166,False,143.44,0.67,2025-10-21T08:02:59.054197,0.6,0.6,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112283706665039,True,44.23,0.66,2025-10-21T08:03:07.419038,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124267578125,True,46.02,0.65,2025-10-21T08:03:15.795118,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140674829483032,True,77.11,0.81,2025-10-21T08:03:24.188953,0.3,0.9,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.164019823074341,True,25.71,0.53,2025-10-21T08:03:32.613891,0.92,0.2,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1455559730529785,False,145.6,0.65,2025-10-21T08:03:41.016858,0.5,0.75,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117297410964966,True,45.58,0.67,2025-10-21T08:03:49.359053,0.58,0.68,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.12153959274292,True,73.43,0.84,2025-10-21T08:03:57.717487,0.45,0.8,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100598096847534,True,47.13,0.65,2025-10-21T08:04:06.045063,0.48,0.76,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14535927772522,True,54.69,0.82,2025-10-21T08:04:14.416117,0.35,0.88,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.122629404067993,True,17.88,0.46,2025-10-21T08:04:22.755984,0.55,0.7,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.123336553573608,True,84.11,0.82,2025-10-21T08:04:31.109164,0.35,0.85,15.0
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.115919589996338,True,72.0,0.83,2025-10-21T08:04:39.476487,0.4,0.85,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.133627653121948,True,29.48,0.53,2025-10-21T08:04:47.865161,0.88,0.3,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.08234167098999,False,124.44,0.65,2025-10-21T08:04:56.182921,0.52,0.72,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128774881362915,True,41.53,0.67,2025-10-21T08:05:05.555175,0.58,0.68,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_NTRU', 'AES_256_GCM']",[],6.135400772094727,True,44.13,0.65,2025-10-21T08:05:13.940764,0.52,0.73,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137688636779785,True,78.84,0.82,2025-10-21T08:05:22.307392,0.35,0.88,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154379844665527,True,42.43,0.65,2025-10-21T08:05:30.719613,0.48,0.76,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101799011230469,False,92.81,0.66,2025-10-21T08:05:39.058110,0.55,0.7,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.086787939071655,True,48.13,0.82,2025-10-21T08:05:47.397946,0.35,0.85,15.0
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153804063796997,True,45.56,0.65,2025-10-21T08:05:55.809476,0.52,0.72,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117295265197754,False,114.66,0.65,2025-10-21T08:06:04.173170,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.155212879180908,True,49.03,0.81,2025-10-21T08:06:12.572282,0.3,0.9,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.119901657104492,True,29.09,0.44,2025-10-21T08:06:20.941155,0.45,0.8,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1234941482543945,True,36.79,0.65,2025-10-21T08:06:29.303004,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,"['AES_192', 'AES_256_GCM']",[],6.110028982162476,True,20.97,0.48,2025-10-21T08:06:37.664121,0.65,0.55,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140298366546631,False,158.37,0.66,2025-10-21T08:06:46.050884,0.55,0.65,280.0
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.136579275131226,True,27.85,0.53,2025-10-21T08:06:54.439675,0.92,0.2,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.110955476760864,True,19.25,0.53,2025-10-21T08:07:02.782331,0.88,0.3,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.133298873901367,True,16.2,0.46,2025-10-21T08:07:11.151211,0.55,0.7,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12722373008728,True,42.45,0.67,2025-10-21T08:07:19.509262,0.62,0.58,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120654106140137,True,41.04,0.83,2025-10-21T08:07:27.871009,0.4,0.85,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137663841247559,True,31.67,0.67,2025-10-21T08:07:36.268228,0.6,0.6,
