episode,iteration,expected,proposed,match,success,latency_ms,resource_usage
1,20,PQC_FALCON,PQC_FALCON,True,True,28.87,0.71
1,20,PQC_SPHINCS,FALLBACK_AES,False,True,15.64,0.36
1,20,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,49.02,0.91
1,20,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.95,0.68
1,20,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,48.44,0.67
1,20,RSA_4096,PQC_KYBER,False,True,47.85,0.7
1,20,ECC_521,ECC_521,True,True,25.56,0.48
1,20,AES_256_GCM,AES_256_GCM,True,True,10.05,0.39
1,20,AES_192,AES_192,True,True,16.12,0.35
1,20,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,22.84,0.39
1,20,FALLBACK_AES,FALLBACK_AES,True,True,22.51,0.34
1,21,QKD_BB84,QKD_BB84,True,True,56.29,0.89
1,21,QKD_E91,QKD_E91,True,True,52.96,0.86
1,21,QKD_CV-QKD,QKD_CV-QKD,True,True,63.78,0.9
1,21,QKD_MDI-QKD,QKD_MDI-QKD,True,True,48.27,0.88
1,21,QKD_DECOY,QKD_DECOY,True,True,55.31,0.91
1,21,PQC_KYBER,PQC_SABER,False,True,25.14,0.7
1,21,PQC_DILITHIUM,PQC_DILITHIUM,True,True,37.26,0.66
1,21,PQC_NTRU,PQC_NTRU,True,True,47.88,0.7
1,21,PQC_SABER,PQC_SABER,True,True,40.65,0.68
1,21,PQC_FALCON,PQC_FALCON,True,True,41.91,0.66
1,21,PQC_SPHINCS,PQC_SPHINCS,True,True,37.36,0.7
1,21,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,63.09,0.9
1,21,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,41.87,0.67
1,21,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,42.2,0.68
1,21,RSA_4096,RSA_4096,True,True,25.99,0.5
1,21,ECC_521,ECC_521,True,True,25.35,0.5
1,21,AES_256_GCM,AES_256_GCM,True,True,26.2,0.33
1,21,AES_192,AES_192,True,True,19.89,0.38
1,21,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,23.48,0.41
1,21,FALLBACK_AES,FALLBACK_AES,True,True,23.78,0.35
1,22,QKD_BB84,QKD_BB84,True,True,52.36,0.88
1,22,QKD_E91,QKD_E91,True,True,73.49,0.91
1,22,QKD_CV-QKD,QKD_CV-QKD,True,True,56.98,0.91
1,22,QKD_MDI-QKD,QKD_MDI-QKD,True,True,57.46,0.87
1,22,QKD_DECOY,QKD_DECOY,True,True,73.77,0.85
1,22,PQC_KYBER,PQC_KYBER,True,True,42.88,0.69
1,22,PQC_DILITHIUM,PQC_DILITHIUM,True,True,48.97,0.67
1,22,PQC_NTRU,PQC_NTRU,True,True,44.64,0.7
1,22,PQC_SABER,PQC_SABER,True,True,37.05,0.67
1,22,PQC_FALCON,PQC_FALCON,True,True,36.33,0.71
1,22,PQC_SPHINCS,PQC_SPHINCS,True,True,27.8,0.67
1,22,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,50.1,0.9
1,22,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,37.33,0.7
1,22,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,34.93,0.71
1,22,RSA_4096,RSA_4096,True,True,31.3,0.51
1,22,ECC_521,QKD_MDI-QKD,False,True,71.01,0.91
1,22,AES_256_GCM,AES_256_GCM,True,True,26.79,0.34
1,22,AES_192,AES_192,True,True,15.39,0.34
1,22,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,22.05,0.42
1,22,FALLBACK_AES,FALLBACK_AES,True,True,19.92,0.36
1,23,QKD_BB84,QKD_BB84,True,True,52.03,0.9
1,23,QKD_E91,QKD_E91,True,True,52.04,0.87
1,23,QKD_CV-QKD,QKD_CV-QKD,True,True,49.85,0.86
1,23,QKD_MDI-QKD,QKD_MDI-QKD,True,True,72.83,0.86
1,23,QKD_DECOY,QKD_DECOY,True,True,72.47,0.89
1,23,PQC_KYBER,PQC_KYBER,True,True,43.77,0.67
1,23,PQC_DILITHIUM,PQC_DILITHIUM,True,True,44.31,0.66
1,23,PQC_NTRU,PQC_NTRU,True,True,30.4,0.68
1,23,PQC_SABER,PQC_SABER,True,True,42.4,0.7
1,23,PQC_FALCON,PQC_FALCON,True,True,46.26,0.65
1,23,PQC_SPHINCS,PQC_SPHINCS,True,True,29.39,0.68
1,23,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,False,297.43,0.97
1,23,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,36.17,0.69
1,23,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,46.77,0.67
1,23,RSA_4096,RSA_4096,True,True,29.41,0.51
1,23,ECC_521,ECC_521,True,True,26.17,0.5
1,23,AES_256_GCM,AES_256_GCM,True,True,25.61,0.34
1,23,AES_192,AES_192,True,True,11.3,0.34
1,23,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,15.0,0.38
1,23,FALLBACK_AES,QKD_BB84,False,True,64.19,0.91
1,24,QKD_BB84,QKD_BB84,True,True,48.26,0.87
1,24,QKD_E91,QKD_E91,True,True,69.82,0.89
1,24,QKD_CV-QKD,QKD_CV-QKD,True,True,58.17,0.87
1,24,QKD_MDI-QKD,QKD_MDI-QKD,True,True,57.56,0.86
1,24,QKD_DECOY,QKD_DECOY,True,True,45.76,0.88
1,24,PQC_KYBER,PQC_KYBER,True,True,32.4,0.66
1,24,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.7,0.7
1,24,PQC_NTRU,PQC_NTRU,True,True,31.61,0.69
1,24,PQC_SABER,PQC_SABER,True,True,46.73,0.69
1,24,PQC_FALCON,PQC_FALCON,True,True,47.96,0.65
1,24,PQC_SPHINCS,PQC_SPHINCS,True,True,38.05,0.68
1,24,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,68.71,0.88
1,24,HYBRID_RSA_PQC,PQC_DILITHIUM,False,True,43.18,0.68
1,24,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,36.75,0.65
1,24,RSA_4096,RSA_4096,True,True,32.5,0.49
1,24,ECC_521,ECC_521,True,True,30.67,0.45
1,24,AES_256_GCM,AES_256_GCM,True,True,10.93,0.38
1,24,AES_192,AES_192,True,True,26.92,0.37
1,24,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.22,0.37
1,24,FALLBACK_AES,FALLBACK_AES,True,True,27.99,0.34
1,25,QKD_BB84,QKD_BB84,True,True,49.0,0.88
1,25,QKD_E91,QKD_E91,True,True,54.51,0.88
1,25,QKD_CV-QKD,QKD_CV-QKD,True,True,72.6,0.88
1,25,QKD_MDI-QKD,QKD_MDI-QKD,True,True,71.38,0.88
1,25,QKD_DECOY,QKD_DECOY,True,True,50.21,0.86
1,25,PQC_KYBER,PQC_KYBER,True,True,30.05,0.69
1,25,PQC_DILITHIUM,PQC_DILITHIUM,True,True,36.79,0.67
1,25,PQC_NTRU,PQC_NTRU,True,True,45.41,0.7
1,25,PQC_SABER,PQC_SABER,True,True,44.7,0.68
1,25,PQC_FALCON,PQC_FALCON,True,True,30.32,0.68
1,25,PQC_SPHINCS,PQC_SPHINCS,True,True,45.8,0.7
1,25,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,49.4,0.88
1,25,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,28.53,0.68
1,25,HYBRID_ECC_PQC,PQC_FALCON,False,True,48.92,0.68
1,25,RSA_4096,RSA_4096,True,True,35.34,0.5
1,25,ECC_521,ECC_521,True,True,34.05,0.46
1,25,AES_256_GCM,AES_256_GCM,True,True,15.76,0.38
1,25,AES_192,AES_192,True,True,21.91,0.34
1,25,CHACHA20_POLY1305,CHACHA20_POLY1305,True,False,126.97,0.43
1,25,FALLBACK_AES,FALLBACK_AES,True,True,12.41,0.34
1,26,QKD_BB84,QKD_BB84,True,True,56.88,0.86
1,26,QKD_E91,QKD_E91,True,True,71.29,0.88
1,26,QKD_CV-QKD,QKD_CV-QKD,True,True,51.66,0.86
1,26,QKD_MDI-QKD,QKD_MDI-QKD,True,True,62.61,0.9
1,26,QKD_DECOY,QKD_DECOY,True,True,66.32,0.9
1,26,PQC_KYBER,HYBRID_QKD_PQC,False,True,50.33,0.89
1,26,PQC_DILITHIUM,PQC_DILITHIUM,True,True,27.94,0.7
1,26,PQC_NTRU,PQC_NTRU,True,False,166.85,0.76
1,26,PQC_SABER,PQC_SABER,True,True,32.92,0.67
1,26,PQC_FALCON,PQC_FALCON,True,True,37.59,0.7
1,26,PQC_SPHINCS,PQC_SPHINCS,True,True,37.4,0.67
1,26,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,46.6,0.9
1,26,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,39.47,0.69
1,26,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,28.28,0.68
1,26,RSA_4096,RSA_4096,True,True,29.35,0.5
1,26,ECC_521,ECC_521,True,True,21.86,0.48
1,26,AES_256_GCM,AES_256_GCM,True,True,10.73,0.38
1,26,AES_192,AES_192,True,True,17.8,0.35
1,26,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,17.66,0.38
1,26,FALLBACK_AES,FALLBACK_AES,True,True,11.88,0.35
1,27,QKD_BB84,AES_256_GCM,False,False,118.61,0.42
1,27,QKD_E91,QKD_E91,True,True,58.65,0.88
1,27,QKD_CV-QKD,QKD_CV-QKD,True,True,66.02,0.89
1,27,QKD_MDI-QKD,QKD_MDI-QKD,True,True,46.14,0.9
1,27,QKD_DECOY,QKD_DECOY,True,True,53.02,0.89
1,27,PQC_KYBER,PQC_KYBER,True,True,42.25,0.7
1,27,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.58,0.68
1,27,PQC_NTRU,PQC_NTRU,True,True,39.78,0.65
1,27,PQC_SABER,PQC_SABER,True,True,26.37,0.65
1,27,PQC_FALCON,PQC_SPHINCS,False,True,46.34,0.68
1,27,PQC_SPHINCS,PQC_SPHINCS,True,True,28.72,0.7
1,27,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,60.42,0.87
1,27,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,34.68,0.71
1,27,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,28.94,0.68
1,27,RSA_4096,RSA_4096,True,True,24.05,0.51
1,27,ECC_521,ECC_521,True,True,37.22,0.45
1,27,AES_256_GCM,AES_256_GCM,True,True,19.25,0.36
1,27,AES_192,AES_192,True,True,11.8,0.33
1,27,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,30.26,0.37
1,27,FALLBACK_AES,FALLBACK_AES,True,True,22.73,0.33
1,28,QKD_BB84,QKD_BB84,True,True,45.15,0.87
1,28,QKD_E91,QKD_E91,True,True,72.74,0.85
1,28,QKD_CV-QKD,QKD_CV-QKD,True,True,59.28,0.86
1,28,QKD_MDI-QKD,QKD_MDI-QKD,True,True,57.11,0.87
1,28,QKD_DECOY,CHACHA20_POLY1305,False,True,22.04,0.37
1,28,PQC_KYBER,CHACHA20_POLY1305,False,False,111.88,0.43
1,28,PQC_DILITHIUM,PQC_DILITHIUM,True,True,32.75,0.67
1,28,PQC_NTRU,PQC_NTRU,True,True,41.13,0.7
1,28,PQC_SABER,PQC_SABER,True,True,45.09,0.66
1,28,PQC_FALCON,PQC_FALCON,True,True,48.45,0.66
1,28,PQC_SPHINCS,PQC_SPHINCS,True,True,26.89,0.66
1,28,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,70.87,0.87
1,28,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,44.18,0.68
1,28,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,43.76,0.66
1,28,RSA_4096,RSA_4096,True,True,25.01,0.53
1,28,ECC_521,ECC_521,True,True,27.01,0.47
1,28,AES_256_GCM,AES_256_GCM,True,True,22.97,0.33
1,28,AES_192,PQC_DILITHIUM,False,True,35.29,0.67
1,28,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,18.27,0.42
1,28,FALLBACK_AES,QKD_DECOY,False,False,210.69,0.97
1,29,QKD_BB84,QKD_BB84,True,True,45.75,0.9
1,29,QKD_E91,QKD_E91,True,True,65.05,0.87
1,29,QKD_CV-QKD,QKD_CV-QKD,True,True,59.49,0.86
1,29,QKD_MDI-QKD,QKD_MDI-QKD,True,True,45.62,0.88
1,29,QKD_DECOY,QKD_DECOY,True,True,47.89,0.9
1,29,PQC_KYBER,PQC_KYBER,True,True,26.22,0.67
1,29,PQC_DILITHIUM,AES_256_GCM,False,True,11.16,0.34
1,29,PQC_NTRU,PQC_NTRU,True,True,31.36,0.67
1,29,PQC_SABER,PQC_SABER,True,True,25.66,0.66
1,29,PQC_FALCON,PQC_FALCON,True,False,143.16,0.74
1,29,PQC_SPHINCS,PQC_SPHINCS,True,True,45.1,0.7
1,29,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,71.37,0.89
1,29,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,27.06,0.65
1,29,HYBRID_ECC_PQC,PQC_FALCON,False,True,37.88,0.69
1,29,RSA_4096,PQC_SABER,False,True,45.06,0.66
1,29,ECC_521,ECC_521,True,True,26.16,0.48
1,29,AES_256_GCM,AES_256_GCM,True,True,21.15,0.38
1,29,AES_192,AES_192,True,True,14.12,0.39
1,29,CHACHA20_POLY1305,CHACHA20_POLY1305,True,False,110.28,0.43
1,29,FALLBACK_AES,FALLBACK_AES,True,True,15.58,0.35
1,30,QKD_BB84,QKD_BB84,True,True,47.69,0.91
1,30,QKD_E91,QKD_E91,True,True,63.95,0.89
1,30,QKD_CV-QKD,QKD_CV-QKD,True,True,67.81,0.88
1,30,QKD_MDI-QKD,QKD_MDI-QKD,True,True,68.5,0.9
1,30,QKD_DECOY,QKD_DECOY,True,True,69.59,0.87
1,30,PQC_KYBER,PQC_KYBER,True,True,29.97,0.7
1,30,PQC_DILITHIUM,PQC_SABER,False,True,37.84,0.68
1,30,PQC_NTRU,PQC_NTRU,True,True,26.2,0.67
1,30,PQC_SABER,PQC_SABER,True,True,48.77,0.71
1,30,PQC_FALCON,PQC_FALCON,True,True,38.73,0.68
1,30,PQC_SPHINCS,PQC_SPHINCS,True,True,38.41,0.67
1,30,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,45.65,0.87
1,30,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,49.59,0.65
1,30,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,35.25,0.66
1,30,RSA_4096,RSA_4096,True,True,21.63,0.5
1,30,ECC_521,ECC_521,True,True,34.36,0.47
1,30,AES_256_GCM,AES_256_GCM,True,True,18.35,0.35
1,30,AES_192,AES_192,True,True,29.6,0.39
1,30,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,20.44,0.38
1,30,FALLBACK_AES,FALLBACK_AES,True,True,24.72,0.37
1,31,QKD_BB84,QKD_BB84,True,True,68.85,0.88
1,31,QKD_E91,QKD_E91,True,True,71.47,0.86
1,31,QKD_CV-QKD,QKD_CV-QKD,True,True,48.32,0.89
1,31,QKD_MDI-QKD,QKD_MDI-QKD,True,True,58.88,0.88
1,31,QKD_DECOY,QKD_DECOY,True,True,66.61,0.88
1,31,PQC_KYBER,PQC_KYBER,True,True,26.37,0.68
1,31,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.21,0.65
1,31,PQC_NTRU,PQC_NTRU,True,True,27.62,0.7
1,31,PQC_SABER,PQC_SABER,True,True,39.0,0.66
1,31,PQC_FALCON,PQC_FALCON,True,True,46.31,0.69
1,31,PQC_SPHINCS,PQC_SPHINCS,True,True,49.8,0.69
1,31,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,62.49,0.9
1,31,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,40.53,0.67
1,31,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,41.99,0.66
1,31,RSA_4096,RSA_4096,True,True,37.78,0.54
1,31,ECC_521,ECC_521,True,True,32.05,0.5
1,31,AES_256_GCM,AES_256_GCM,True,True,21.71,0.33
1,31,AES_192,AES_192,True,True,24.05,0.35
1,31,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.21,0.39
1,31,FALLBACK_AES,FALLBACK_AES,True,True,18.2,0.37
1,32,QKD_BB84,QKD_BB84,True,True,61.43,0.87
1,32,QKD_E91,HYBRID_RSA_PQC,False,True,36.08,0.65
1,32,QKD_CV-QKD,QKD_CV-QKD,True,True,61.81,0.86
1,32,QKD_MDI-QKD,QKD_MDI-QKD,True,True,48.97,0.9
1,32,QKD_DECOY,QKD_DECOY,True,True,50.85,0.91
1,32,PQC_KYBER,PQC_KYBER,True,True,47.41,0.68
1,32,PQC_DILITHIUM,PQC_DILITHIUM,True,True,29.72,0.65
1,32,PQC_NTRU,AES_256_GCM,False,True,29.22,0.39
1,32,PQC_SABER,PQC_SABER,True,True,45.39,0.7
1,32,PQC_FALCON,PQC_FALCON,True,True,30.12,0.68
1,32,PQC_SPHINCS,PQC_SPHINCS,True,True,48.62,0.68
1,32,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,73.48,0.89
1,32,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,27.22,0.71
1,32,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,44.89,0.66
1,32,RSA_4096,RSA_4096,True,True,30.22,0.54
1,32,ECC_521,AES_256_GCM,False,False,89.26,0.39
1,32,AES_256_GCM,AES_256_GCM,True,True,28.38,0.33
1,32,AES_192,AES_192,True,True,22.18,0.33
1,32,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.07,0.37
1,32,FALLBACK_AES,FALLBACK_AES,True,True,11.16,0.37
1,33,QKD_BB84,QKD_BB84,True,True,52.3,0.89
1,33,QKD_E91,QKD_E91,True,True,57.0,0.85
1,33,QKD_CV-QKD,QKD_CV-QKD,True,True,73.86,0.88
1,33,QKD_MDI-QKD,QKD_MDI-QKD,True,False,266.77,1.0
1,33,QKD_DECOY,QKD_DECOY,True,True,66.21,0.87
1,33,PQC_KYBER,PQC_KYBER,True,True,46.98,0.68
1,33,PQC_DILITHIUM,PQC_DILITHIUM,True,True,35.31,0.68
1,33,PQC_NTRU,PQC_NTRU,True,True,27.25,0.66
1,33,PQC_SABER,PQC_SABER,True,True,36.41,0.66
1,33,PQC_FALCON,PQC_FALCON,True,True,28.57,0.68
1,33,PQC_SPHINCS,PQC_SPHINCS,True,True,34.7,0.68
1,33,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,61.29,0.87
1,33,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,42.6,0.68
1,33,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,38.0,0.71
1,33,RSA_4096,RSA_4096,True,True,24.39,0.54
1,33,ECC_521,ECC_521,True,True,22.72,0.49
1,33,AES_256_GCM,AES_256_GCM,True,True,10.79,0.35
1,33,AES_192,QKD_CV-QKD,False,True,63.54,0.88
1,33,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,20.56,0.39
1,33,FALLBACK_AES,FALLBACK_AES,True,True,20.01,0.37
1,34,QKD_BB84,QKD_BB84,True,True,63.97,0.88
1,34,QKD_E91,QKD_E91,True,True,63.81,0.89
1,34,QKD_CV-QKD,QKD_CV-QKD,True,True,70.29,0.87
1,34,QKD_MDI-QKD,QKD_MDI-QKD,True,True,62.37,0.86
1,34,QKD_DECOY,QKD_DECOY,True,True,72.27,0.87
1,34,PQC_KYBER,PQC_KYBER,True,True,31.05,0.66
1,34,PQC_DILITHIUM,PQC_FALCON,False,False,135.07,0.77
1,34,PQC_NTRU,PQC_NTRU,True,True,38.65,0.66
1,34,PQC_SABER,PQC_SABER,True,True,46.23,0.66
1,34,PQC_FALCON,PQC_FALCON,True,True,47.57,0.69
1,34,PQC_SPHINCS,PQC_SPHINCS,True,True,34.95,0.66
1,34,HYBRID_QKD_PQC,FALLBACK_AES,False,False,80.2,0.4
1,34,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,27.17,0.65
1,34,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,40.28,0.66
1,34,RSA_4096,RSA_4096,True,True,27.87,0.52
1,34,ECC_521,ECC_521,True,True,31.93,0.51
1,34,AES_256_GCM,AES_256_GCM,True,True,16.36,0.38
1,34,AES_192,AES_192,True,True,29.8,0.36
1,34,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,23.7,0.39
1,34,FALLBACK_AES,FALLBACK_AES,True,True,26.18,0.36
1,35,QKD_BB84,QKD_BB84,True,True,50.36,0.85
1,35,QKD_E91,QKD_E91,True,True,63.2,0.9
1,35,QKD_CV-QKD,QKD_CV-QKD,True,True,68.07,0.86
1,35,QKD_MDI-QKD,QKD_MDI-QKD,True,True,48.91,0.87
1,35,QKD_DECOY,QKD_DECOY,True,True,61.74,0.89
1,35,PQC_KYBER,PQC_KYBER,True,True,40.57,0.68
1,35,PQC_DILITHIUM,PQC_DILITHIUM,True,True,33.43,0.69
1,35,PQC_NTRU,PQC_NTRU,True,True,26.98,0.67
1,35,PQC_SABER,PQC_SABER,True,True,32.15,0.69
1,35,PQC_FALCON,PQC_FALCON,True,True,29.02,0.7
1,35,PQC_SPHINCS,PQC_SPHINCS,True,True,31.16,0.67
1,35,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,55.1,0.86
1,35,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,32.83,0.66
1,35,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,44.83,0.66
1,35,RSA_4096,RSA_4096,True,True,25.62,0.5
1,35,ECC_521,ECC_521,True,True,29.33,0.47
1,35,AES_256_GCM,AES_256_GCM,True,True,23.4,0.33
1,35,AES_192,AES_256_GCM,False,True,25.38,0.38
1,35,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,19.19,0.4
1,35,FALLBACK_AES,FALLBACK_AES,True,True,28.96,0.39
1,36,QKD_BB84,QKD_BB84,True,True,65.05,0.88
1,36,QKD_E91,QKD_E91,True,True,57.93,0.9
1,36,QKD_CV-QKD,QKD_CV-QKD,True,True,74.38,0.86
1,36,QKD_MDI-QKD,RSA_4096,False,True,39.05,0.49
1,36,QKD_DECOY,QKD_DECOY,True,True,58.59,0.85
1,36,PQC_KYBER,PQC_KYBER,True,True,35.2,0.67
1,36,PQC_DILITHIUM,PQC_DILITHIUM,True,True,32.7,0.68
1,36,PQC_NTRU,PQC_NTRU,True,True,44.73,0.69
1,36,PQC_SABER,PQC_SABER,True,True,28.93,0.71
1,36,PQC_FALCON,PQC_FALCON,True,True,27.44,0.66
1,36,PQC_SPHINCS,PQC_SPHINCS,True,True,49.91,0.66
1,36,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,69.39,0.87
1,36,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,32.65,0.65
1,36,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,45.54,0.67
1,36,RSA_4096,RSA_4096,True,True,23.4,0.51
1,36,ECC_521,ECC_521,True,True,27.18,0.48
1,36,AES_256_GCM,AES_256_GCM,True,True,18.87,0.36
1,36,AES_192,AES_192,True,True,27.69,0.36
1,36,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,21.54,0.38
1,36,FALLBACK_AES,FALLBACK_AES,True,False,81.36,0.37
1,37,QKD_BB84,QKD_BB84,True,True,55.29,0.87
1,37,QKD_E91,QKD_E91,True,True,53.71,0.87
1,37,QKD_CV-QKD,QKD_CV-QKD,True,True,48.4,0.86
1,37,QKD_MDI-QKD,QKD_MDI-QKD,True,True,59.7,0.86
1,37,QKD_DECOY,QKD_DECOY,True,True,52.88,0.87
1,37,PQC_KYBER,PQC_KYBER,True,True,40.25,0.7
1,37,PQC_DILITHIUM,PQC_DILITHIUM,True,True,35.47,0.67
1,37,PQC_NTRU,PQC_NTRU,True,True,48.98,0.66
1,37,PQC_SABER,PQC_SABER,True,True,31.16,0.67
1,37,PQC_FALCON,PQC_FALCON,True,True,29.39,0.67
1,37,PQC_SPHINCS,PQC_SPHINCS,True,True,27.01,0.67
1,37,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,63.19,0.88
1,37,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,27.57,0.69
1,37,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,33.6,0.68
1,37,RSA_4096,RSA_4096,True,True,25.14,0.53
1,37,ECC_521,ECC_521,True,True,23.74,0.49
1,37,AES_256_GCM,AES_256_GCM,True,True,12.4,0.35
1,37,AES_192,AES_192,True,True,18.33,0.36
1,37,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,30.73,0.38
1,37,FALLBACK_AES,FALLBACK_AES,True,True,14.3,0.34
1,38,QKD_BB84,QKD_BB84,True,True,73.58,0.86
1,38,QKD_E91,QKD_E91,True,True,65.13,0.85
1,38,QKD_CV-QKD,QKD_CV-QKD,True,True,74.35,0.87
1,38,QKD_MDI-QKD,QKD_MDI-QKD,True,True,51.65,0.9
1,38,QKD_DECOY,QKD_DECOY,True,True,58.09,0.89
1,38,PQC_KYBER,PQC_KYBER,True,True,36.26,0.71
1,38,PQC_DILITHIUM,PQC_DILITHIUM,True,True,48.61,0.69
1,38,PQC_NTRU,PQC_NTRU,True,True,32.64,0.67
1,38,PQC_SABER,PQC_SABER,True,True,35.99,0.69
1,38,PQC_FALCON,PQC_FALCON,True,True,29.29,0.71
1,38,PQC_SPHINCS,PQC_SPHINCS,True,True,26.82,0.68
1,38,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,57.69,0.87
1,38,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,45.53,0.66
1,38,HYBRID_ECC_PQC,QKD_MDI-QKD,False,True,63.53,0.89
1,38,RSA_4096,RSA_4096,True,True,34.0,0.51
1,38,ECC_521,ECC_521,True,True,31.55,0.46
1,38,AES_256_GCM,AES_256_GCM,True,True,23.09,0.37
1,38,AES_192,AES_192,True,True,24.11,0.34
1,38,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,13.73,0.43
1,38,FALLBACK_AES,FALLBACK_AES,True,True,27.41,0.35
1,39,QKD_BB84,RSA_4096,False,False,106.68,0.56
1,39,QKD_E91,QKD_E91,True,True,67.33,0.86
1,39,QKD_CV-QKD,QKD_CV-QKD,True,True,72.5,0.89
1,39,QKD_MDI-QKD,QKD_MDI-QKD,True,True,69.62,0.87
1,39,QKD_DECOY,QKD_DECOY,True,True,48.48,0.85
1,39,PQC_KYBER,AES_256_GCM,False,False,94.2,0.41
1,39,PQC_DILITHIUM,PQC_DILITHIUM,True,True,37.52,0.7
1,39,PQC_NTRU,PQC_NTRU,True,True,46.31,0.71
1,39,PQC_SABER,PQC_SABER,True,True,44.07,0.67
1,39,PQC_FALCON,PQC_FALCON,True,True,40.1,0.68
1,39,PQC_SPHINCS,PQC_SPHINCS,True,True,47.16,0.69
1,39,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,65.73,0.86
1,39,HYBRID_RSA_PQC,CHACHA20_POLY1305,False,False,96.65,0.47
1,39,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,46.93,0.69
1,39,RSA_4096,HYBRID_RSA_PQC,False,False,140.02,0.73
1,39,ECC_521,ECC_521,True,True,28.11,0.49
1,39,AES_256_GCM,AES_256_GCM,True,True,22.41,0.35
1,39,AES_192,AES_192,True,True,24.24,0.35
1,39,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,23.96,0.42
