scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138021230697632,True,43.08,0.65,2025-10-22T09:16:27.050440,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['RSA_4096', 'AES_256_GCM']",[],6.147307395935059,True,26.34,0.47,2025-10-22T09:16:35.551674,0.62,0.58,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.103813409805298,True,39.21,0.65,2025-10-22T09:16:43.983990,0.5,0.75,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133191347122192,True,38.56,0.67,2025-10-22T09:16:52.466329,0.6,0.6,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117447853088379,True,29.81,0.65,2025-10-22T09:17:00.925872,0.48,0.76,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13184118270874,True,50.43,0.67,2025-10-22T09:17:09.395329,0.58,0.68,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117882490158081,True,47.2,0.67,2025-10-22T09:17:17.869596,0.6,0.65,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122147083282471,False,100.02,0.83,2025-10-22T09:17:26.328816,0.35,0.88,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1246559619903564,True,29.99,0.48,2025-10-22T09:17:34.793908,0.65,0.55,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129849910736084,True,83.9,0.85,2025-10-22T09:17:43.269437,0.48,0.78,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131582260131836,False,67.07,0.66,2025-10-22T09:17:51.751222,0.55,0.7,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.088397026062012,True,42.54,0.67,2025-10-22T09:18:00.187415,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0935070514678955,True,41.14,0.65,2025-10-22T09:18:08.603138,0.48,0.78,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101574659347534,True,45.91,0.66,2025-10-22T09:18:17.042174,0.52,0.72,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.088037729263306,True,42.29,0.66,2025-10-22T09:18:25.469685,0.55,0.7,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135634899139404,True,53.69,0.84,2025-10-22T09:18:33.956268,0.38,0.85,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132502555847168,True,79.84,0.85,2025-10-22T09:18:42.426040,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1267194747924805,True,70.05,0.83,2025-10-22T09:18:50.898478,0.3,0.9,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.102769613265991,True,28.02,0.51,2025-10-22T09:18:59.353366,0.88,0.3,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1358582973480225,True,53.34,0.66,2025-10-22T09:19:09.326219,0.55,0.7,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133836507797241,True,52.94,0.83,2025-10-22T09:19:17.778053,0.3,0.9,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1311962604522705,False,160.92,0.66,2025-10-22T09:19:26.262039,0.55,0.65,280.0
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138996601104736,True,45.83,0.66,2025-10-22T09:19:34.742953,0.55,0.7,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144968748092651,True,43.27,0.67,2025-10-22T09:19:43.206665,0.58,0.68,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116063356399536,True,49.76,0.85,2025-10-22T09:19:51.648552,0.45,0.8,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.124692678451538,True,57.0,0.84,2025-10-22T09:20:00.115428,0.38,0.85,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.121745347976685,True,37.47,0.51,2025-10-22T09:20:08.564406,0.88,0.3,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.108845949172974,True,39.45,0.66,2025-10-22T09:20:17.010199,0.52,0.72,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137612342834473,True,40.87,0.65,2025-10-22T09:20:25.487628,0.5,0.75,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128175258636475,False,131.14,0.67,2025-10-22T09:20:33.957026,0.6,0.6,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.156135082244873,True,44.0,0.65,2025-10-22T09:20:42.466215,0.48,0.76,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.118600606918335,True,46.38,0.83,2025-10-22T09:20:50.910155,0.35,0.88,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.121401309967041,True,57.58,0.85,2025-10-22T09:20:59.376368,0.48,0.78,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.116716146469116,False,60.38,0.48,2025-10-22T09:21:07.846467,0.65,0.55,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153101921081543,True,42.69,0.67,2025-10-22T09:21:16.331104,0.58,0.68,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115617990493774,True,52.14,0.65,2025-10-22T09:21:24.781274,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138404607772827,True,49.16,0.67,2025-10-22T09:21:33.248537,0.62,0.58,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139355659484863,True,38.99,0.65,2025-10-22T09:21:41.730244,0.48,0.78,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.090103387832642,True,51.42,0.67,2025-10-22T09:21:50.181717,0.6,0.65,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1091673374176025,True,45.01,0.67,2025-10-22T09:22:00.111484,0.58,0.68,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.119776010513306,True,69.85,0.84,2025-10-22T09:22:08.568295,0.38,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132436275482178,True,39.85,0.65,2025-10-22T09:22:17.038588,0.5,0.75,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135863304138184,True,51.58,0.83,2025-10-22T09:22:25.513760,0.3,0.9,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['PQC_SABER', 'PQC_KYBER', 'AES_256_GCM']",[],6.119513273239136,False,102.79,0.65,2025-10-22T09:22:33.990754,0.45,0.8,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.136166095733643,True,35.1,0.48,2025-10-22T09:22:42.474396,0.65,0.55,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.141304969787598,False,91.51,0.51,2025-10-22T09:22:50.964327,0.88,0.3,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1332831382751465,True,30.06,0.65,2025-10-22T09:22:59.449163,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.145675420761108,True,54.81,0.85,2025-10-22T09:23:07.930563,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1248228549957275,True,106.56,0.66,2025-10-22T09:23:16.387423,0.55,0.65,280.0
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152160167694092,True,39.22,0.65,2025-10-22T09:23:24.882667,0.48,0.76,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137901306152344,True,39.16,0.67,2025-10-22T09:23:33.352438,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142253875732422,True,43.28,0.67,2025-10-22T09:23:41.836755,0.6,0.6,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13228964805603,True,79.18,0.83,2025-10-22T09:23:50.307303,0.35,0.88,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124417543411255,True,49.76,0.66,2025-10-22T09:23:58.780894,0.52,0.72,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12071967124939,True,44.08,0.66,2025-10-22T09:24:07.237051,0.55,0.7,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1260857582092285,True,40.49,0.66,2025-10-22T09:24:15.690680,0.55,0.7,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133305311203003,True,47.32,0.67,2025-10-22T09:24:24.175352,0.6,0.65,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1262054443359375,True,34.67,0.65,2025-10-22T09:24:32.653569,0.48,0.78,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['RSA_4096', 'AES_256_GCM']",[],6.1550257205963135,True,34.68,0.47,2025-10-22T09:24:41.157965,0.62,0.58,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149135112762451,True,36.51,0.66,2025-10-22T09:24:51.150997,0.55,0.7,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1337196826934814,True,54.78,0.83,2025-10-22T09:24:59.634171,0.3,0.9,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.101710319519043,True,56.78,0.85,2025-10-22T09:25:08.074712,0.45,0.8,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142809629440308,True,41.16,0.67,2025-10-22T09:25:16.568999,0.6,0.6,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139122724533081,True,81.78,0.84,2025-10-22T09:25:25.051708,0.38,0.85,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1355602741241455,True,48.92,0.67,2025-10-22T09:25:33.529454,0.62,0.58,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131573438644409,True,37.54,0.66,2025-10-22T09:25:41.994271,0.55,0.7,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144695281982422,False,81.0,0.67,2025-10-22T09:25:50.473534,0.6,0.65,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122607231140137,True,114.16,0.66,2025-10-22T09:25:58.941488,0.55,0.65,280.0
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1153857707977295,True,50.04,0.65,2025-10-22T09:26:07.395358,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14345383644104,True,54.85,0.65,2025-10-22T09:26:15.878014,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.160062789916992,False,91.38,0.85,2025-10-22T09:26:24.391505,0.48,0.78,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.152631998062134,True,38.1,0.48,2025-10-22T09:26:32.893993,0.65,0.55,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133058786392212,True,76.71,0.83,2025-10-22T09:26:41.367807,0.35,0.88,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.138210296630859,True,32.22,0.51,2025-10-22T09:26:49.837510,0.88,0.3,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1172261238098145,True,52.69,0.66,2025-10-22T09:26:58.301767,0.52,0.72,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.110995531082153,True,47.1,0.67,2025-10-22T09:27:06.759875,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13800835609436,True,50.04,0.65,2025-10-22T09:27:15.236726,0.48,0.78,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.091917276382446,True,43.76,0.67,2025-10-22T09:27:23.668259,0.58,0.68,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.08638072013855,True,39.67,0.65,2025-10-22T09:27:32.084075,0.48,0.76,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.080908298492432,True,33.6,0.48,2025-10-22T09:27:47.091945,0.65,0.55,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1166651248931885,True,49.23,0.65,2025-10-22T09:27:55.565780,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,['AES_256_GCM'],[],6.102362632751465,True,107.13,0.46,2025-10-22T09:28:04.016184,0.55,0.65,280.0
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.094846725463867,True,41.72,0.67,2025-10-22T09:28:12.454132,0.58,0.68,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11138653755188,True,47.91,0.66,2025-10-22T09:28:20.908220,0.52,0.72,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.107721567153931,False,60.47,0.65,2025-10-22T09:28:29.369961,0.48,0.76,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.110356569290161,True,62.6,0.85,2025-10-22T09:28:37.841355,0.45,0.8,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.092456817626953,True,42.22,0.67,2025-10-22T09:28:46.273965,0.58,0.68,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.092591762542725,True,83.54,0.83,2025-10-22T09:28:54.710125,0.3,0.9,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.090444326400757,True,30.97,0.65,2025-10-22T09:29:03.127252,0.5,0.75,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.073591232299805,True,73.69,0.84,2025-10-22T09:29:11.545971,0.38,0.85,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_NTRU', 'AES_256_GCM']",[],6.065271854400635,True,31.76,0.66,2025-10-22T09:29:19.928770,0.55,0.7,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.0790135860443115,True,37.24,0.51,2025-10-22T09:29:28.329612,0.88,0.3,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13232159614563,True,30.22,0.67,2025-10-22T09:29:36.794971,0.62,0.58,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.068537473678589,True,64.2,0.83,2025-10-22T09:29:45.195764,0.35,0.88,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116389513015747,True,49.33,0.67,2025-10-22T09:29:53.646019,0.6,0.6,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100330114364624,True,30.08,0.66,2025-10-22T09:30:02.079523,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.099985122680664,True,66.78,0.85,2025-10-22T09:30:10.496125,0.48,0.78,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.105996608734131,True,51.94,0.67,2025-10-22T09:30:18.936150,0.6,0.65,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.089442729949951,True,38.55,0.65,2025-10-22T09:30:27.382988,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.052640199661255,True,47.23,0.66,2025-10-22T09:30:37.280457,0.55,0.7,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.110591173171997,True,73.83,0.83,2025-10-22T09:30:45.724198,0.35,0.88,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.096009254455566,True,30.06,0.51,2025-10-22T09:30:54.146140,0.88,0.3,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145182132720947,True,28.45,0.67,2025-10-22T09:31:02.630979,0.62,0.58,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1454267501831055,True,54.05,0.67,2025-10-22T09:31:11.124148,0.6,0.65,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14238166809082,True,34.74,0.66,2025-10-22T09:31:19.614554,0.52,0.72,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137622356414795,True,57.28,0.83,2025-10-22T09:31:28.091609,0.3,0.9,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.106959104537964,True,32.27,0.65,2025-10-22T09:31:36.528678,0.48,0.78,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.10801362991333,True,41.3,0.65,2025-10-22T09:31:44.983466,0.5,0.75,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.162156820297241,True,32.87,0.48,2025-10-22T09:31:53.484033,0.65,0.55,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.123188734054565,False,73.2,0.66,2025-10-22T09:32:01.963030,0.55,0.7,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140991687774658,True,52.39,0.85,2025-10-22T09:32:10.428580,0.45,0.8,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.147467613220215,True,82.55,0.84,2025-10-22T09:32:18.927216,0.38,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142678499221802,True,28.49,0.65,2025-10-22T09:32:27.419742,0.5,0.75,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148099184036255,True,40.68,0.67,2025-10-22T09:32:35.915655,0.58,0.68,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144792318344116,True,121.01,0.66,2025-10-22T09:32:44.413854,0.55,0.65,280.0
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.111589193344116,True,51.16,0.67,2025-10-22T09:32:52.853181,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.06885027885437,True,54.53,0.67,2025-10-22T09:33:01.276138,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.106359958648682,True,69.43,0.85,2025-10-22T09:33:09.712268,0.48,0.78,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11651086807251,True,37.87,0.65,2025-10-22T09:33:18.160098,0.48,0.76,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.108532190322876,True,39.39,0.67,2025-10-22T09:33:28.126529,0.62,0.58,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.070274353027344,True,66.88,0.84,2025-10-22T09:33:36.528690,0.38,0.85,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.070590257644653,True,68.73,0.85,2025-10-22T09:33:44.940722,0.45,0.8,
