scenario_name,scenario_category,expected_algorithm,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14807915687561,True,115.47,0.72,2025-10-24T07:35:39.608209
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14009428024292,True,58.22,0.72,2025-10-24T07:35:48.983077
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.114256381988525,True,46.27,0.27,2025-10-24T07:35:57.330754
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1452860832214355,False,49.92,0.58,2025-10-24T07:36:05.732511
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116703510284424,True,59.48,0.57,2025-10-24T07:36:14.089113
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132703542709351,False,91.35,0.74,2025-10-24T07:36:22.479339
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.123685598373413,True,130.86,0.75,2025-10-24T07:36:30.837271
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.131651163101196,False,61.0,0.52,2025-10-24T07:36:39.228062
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.13696813583374,True,22.6,0.33,2025-10-24T07:36:47.606091
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133692502975464,True,66.38,0.52,2025-10-24T07:36:55.979665
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1213765144348145,True,68.35,0.58,2025-10-24T07:37:04.346394
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145087957382202,False,59.24,0.36,2025-10-24T07:37:12.736485
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.103778123855591,True,56.59,0.55,2025-10-24T07:37:21.068957
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.123882293701172,False,47.05,0.33,2025-10-24T07:37:29.434035
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.127603769302368,False,135.08,0.71,2025-10-24T07:37:37.819109
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117336273193359,True,34.27,0.54,2025-10-24T07:37:46.181297
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.104351997375488,True,45.47,0.58,2025-10-24T07:37:54.517102
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1433820724487305,True,96.0,0.8,2025-10-24T07:38:02.896058
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137018442153931,True,103.46,0.75,2025-10-24T07:38:11.263164
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112380266189575,True,65.54,0.37,2025-10-24T07:38:19.608453
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112819671630859,False,68.46,0.57,2025-10-24T07:38:27.955584
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136528730392456,True,81.12,0.59,2025-10-24T07:38:37.340016
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152454376220703,False,56.87,0.39,2025-10-24T07:38:45.751710
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142554521560669,False,45.92,0.54,2025-10-24T07:38:54.153779
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130489110946655,False,86.76,0.6,2025-10-24T07:39:02.524263
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.164204120635986,True,32.56,0.29,2025-10-24T07:39:10.928122
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.123689889907837,False,60.76,0.32,2025-10-24T07:39:19.303187
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.121175527572632,False,63.07,0.46,2025-10-24T07:39:27.681493
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1280553340911865,True,39.89,0.57,2025-10-24T07:39:36.068726
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.097794771194458,True,53.07,0.74,2025-10-24T07:39:44.422542
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.138115406036377,True,98.0,0.73,2025-10-24T07:39:52.790742
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128896236419678,True,82.1,0.53,2025-10-24T07:40:01.164127
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101622104644775,True,68.82,0.38,2025-10-24T07:40:09.515756
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.119670629501343,True,105.37,0.79,2025-10-24T07:40:17.880476
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.099285840988159,False,67.11,0.54,2025-10-24T07:40:26.234476
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130699872970581,True,107.05,0.72,2025-10-24T07:40:34.594588
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150288820266724,True,72.11,0.77,2025-10-24T07:40:42.991770
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140752553939819,True,84.17,0.52,2025-10-24T07:40:51.355228
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.134172201156616,True,37.57,0.32,2025-10-24T07:40:59.734936
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136143922805786,False,53.51,0.54,2025-10-24T07:41:08.117254
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120092153549194,False,99.46,0.72,2025-10-24T07:41:16.482995
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1045496463775635,True,59.62,0.34,2025-10-24T07:41:25.827441
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142277240753174,False,93.74,0.73,2025-10-24T07:41:34.206755
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125332355499268,True,40.44,0.58,2025-10-24T07:41:42.570571
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.147995233535767,False,78.24,0.79,2025-10-24T07:41:50.954314
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.134350538253784,False,93.76,0.53,2025-10-24T07:41:59.334356
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151233911514282,False,59.97,0.6,2025-10-24T07:42:07.732530
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.157564163208008,True,20.55,0.28,2025-10-24T07:42:16.132111
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139036417007446,False,49.29,0.41,2025-10-24T07:42:24.528285
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152636766433716,True,42.78,0.34,2025-10-24T07:42:32.920995
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.110245227813721,True,78.1,0.58,2025-10-24T07:42:41.279003
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.141284704208374,False,48.15,0.35,2025-10-24T07:42:49.679766
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129663467407227,False,82.85,0.59,2025-10-24T07:42:58.041344
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146994352340698,True,114.86,0.74,2025-10-24T07:43:06.433337
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.141453981399536,True,58.89,0.72,2025-10-24T07:43:14.818675
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1402747631073,False,50.55,0.56,2025-10-24T07:43:23.198801
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150331974029541,False,116.15,0.75,2025-10-24T07:43:31.578614
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135211229324341,False,83.92,0.72,2025-10-24T07:43:39.974103
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1174538135528564,True,51.71,0.56,2025-10-24T07:43:48.334113
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.113744735717773,False,56.19,0.59,2025-10-24T07:43:56.682609
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146056652069092,True,79.1,0.54,2025-10-24T07:44:05.074376
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140395879745483,True,76.18,0.6,2025-10-24T07:44:14.449296
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1126697063446045,True,69.65,0.55,2025-10-24T07:44:22.790443
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1372294425964355,True,63.68,0.75,2025-10-24T07:44:31.177601
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.165272951126099,False,45.13,0.31,2025-10-24T07:44:39.576474
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135686874389648,True,71.45,0.77,2025-10-24T07:44:47.954874
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.096510887145996,True,39.41,0.53,2025-10-24T07:44:56.308934
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148549795150757,True,47.64,0.57,2025-10-24T07:45:04.697961
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.157926321029663,False,49.86,0.36,2025-10-24T07:45:13.086422
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147900342941284,True,66.03,0.39,2025-10-24T07:45:21.489062
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135826349258423,True,69.22,0.55,2025-10-24T07:45:29.875454
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128818988800049,False,109.21,0.73,2025-10-24T07:45:38.258395
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133264780044556,True,106.91,0.8,2025-10-24T07:45:46.646977
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158910036087036,True,105.53,0.7,2025-10-24T07:45:55.064151
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.151209831237793,False,135.11,0.78,2025-10-24T07:46:03.465181
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.129115343093872,True,19.45,0.32,2025-10-24T07:46:11.849822
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.118499755859375,True,57.2,0.52,2025-10-24T07:46:20.194231
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.11444354057312,True,59.16,0.26,2025-10-24T07:46:28.565015
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118448734283447,True,72.84,0.55,2025-10-24T07:46:36.940173
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.114067077636719,False,54.32,0.59,2025-10-24T07:46:45.297527
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1057329177856445,False,66.45,0.59,2025-10-24T07:46:53.651043
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125728130340576,False,57.45,0.31,2025-10-24T07:47:07.591651
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116578817367554,True,84.7,0.77,2025-10-24T07:47:15.952528
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121522903442383,True,43.61,0.59,2025-10-24T07:47:24.298593
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1185829639434814,False,49.58,0.29,2025-10-24T07:47:32.661615
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.142756700515747,True,22.33,0.29,2025-10-24T07:47:41.047127
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131598472595215,False,74.78,0.51,2025-10-24T07:47:49.411557
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.100221157073975,True,92.99,0.79,2025-10-24T07:47:57.754966
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13305926322937,False,91.15,0.51,2025-10-24T07:48:06.129414
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121117115020752,False,73.75,0.41,2025-10-24T07:48:14.487645
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.110320568084717,False,50.78,0.53,2025-10-24T07:48:22.831289
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148318290710449,False,83.38,0.55,2025-10-24T07:48:31.208183
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121287822723389,True,44.79,0.59,2025-10-24T07:48:39.574925
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.10594916343689,True,115.79,0.71,2025-10-24T07:48:47.928740
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.11619234085083,False,128.1,0.72,2025-10-24T07:48:56.292015
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.162018299102783,True,61.46,0.59,2025-10-24T07:49:04.700100
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1475629806518555,True,115.75,0.79,2025-10-24T07:49:13.091420
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.104813098907471,False,70.58,0.52,2025-10-24T07:49:21.434271
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.106141805648804,True,69.81,0.8,2025-10-24T07:49:29.785135
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.13130521774292,False,58.93,0.32,2025-10-24T07:49:38.151267
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115705251693726,True,71.96,0.51,2025-10-24T07:49:46.491463
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1459901332855225,False,97.33,0.71,2025-10-24T07:49:55.862973
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.090431451797485,True,67.76,0.79,2025-10-24T07:50:04.192561
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_NTRU', 'AES_256_GCM']",[],6.093580007553101,False,78.41,0.58,2025-10-24T07:50:12.540214
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.101030588150024,True,28.57,0.27,2025-10-24T07:50:20.871514
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120876789093018,False,46.06,0.58,2025-10-24T07:50:29.225772
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135695457458496,True,108.85,0.77,2025-10-24T07:50:37.602102
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.095456600189209,True,74.76,0.54,2025-10-24T07:50:45.926556
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.097046375274658,True,78.12,0.51,2025-10-24T07:50:54.268093
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.102681875228882,False,51.1,0.35,2025-10-24T07:51:02.617571
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1113440990448,True,132.7,0.77,2025-10-24T07:51:10.973338
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.152768850326538,True,39.06,0.34,2025-10-24T07:51:19.374060
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146239280700684,True,59.66,0.51,2025-10-24T07:51:27.777527
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137338161468506,True,57.14,0.79,2025-10-24T07:51:36.161835
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146811246871948,True,50.11,0.57,2025-10-24T07:51:44.557117
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1683948040008545,True,33.36,0.57,2025-10-24T07:51:52.976421
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1318359375,True,44.23,0.36,2025-10-24T07:52:01.331794
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127043008804321,True,48.58,0.37,2025-10-24T07:52:09.706892
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15014386177063,False,79.35,0.55,2025-10-24T07:52:18.113929
